user_id:token	item_id:token	rating:float	timestamp:float	wday:float
712	143	5	874957306	0.0
154	357	4	879138713	1.0
635	879	3	878878866	1.0
608	609	5	880406950	2.0
654	591	5	887863412	4.0
370	323	2	879434333	1.0
486	1094	2	879874838	1.0
472	946	2	875981122	0.0
868	7	5	877104157	0.0
801	682	5	890332775	5.0
379	576	4	880525678	2.0
713	882	3	888881988	5.0
807	117	4	892528813	6.0
94	399	4	891722802	6.0
198	411	1	884206659	3.0
6	499	4	883602283	3.0
781	127	5	879634017	1.0
670	519	5	877974604	1.0
120	127	4	889489772	5.0
168	924	2	884287614	3.0
916	64	5	880843996	2.0
314	699	5	877888527	1.0
47	327	4	879440360	1.0
378	696	3	880045044	2.0
436	182	5	887769150	4.0
112	1106	4	892439835	6.0
326	474	5	879875025	1.0
80	208	5	887401604	4.0
82	304	3	884713664	3.0
70	313	4	884063469	3.0
159	685	4	880557347	2.0
329	333	4	891655322	6.0
192	108	4	881368339	2.0
774	105	1	888558946	5.0
665	69	5	884293475	3.0
761	291	3	876190770	0.0
569	748	2	879793228	1.0
530	483	3	883785248	3.0
346	218	3	875263574	0.0
336	1249	3	877756356	1.0
528	58	5	886101994	4.0
210	402	5	887737171	4.0
829	1193	4	881699425	2.0
328	302	4	885044380	3.0
327	506	3	887744513	4.0
498	443	3	881958237	2.0
89	321	4	879441049	1.0
321	491	3	879440746	1.0
645	87	4	892055444	6.0
201	89	3	884112245	3.0
415	258	4	879439135	1.0
782	304	4	891497906	6.0
610	477	2	888703475	5.0
807	298	4	893083851	6.0
600	530	4	888451664	5.0
852	685	3	891036435	6.0
370	835	5	879434909	1.0
593	763	3	875660105	0.0
389	946	3	880088363	2.0
456	129	3	881372604	2.0
7	621	5	892132773	6.0
13	750	5	883670552	3.0
574	319	5	891279236	6.0
290	162	3	880474107	2.0
891	282	5	891639793	6.0
629	117	5	880116963	2.0
601	378	2	876351041	0.0
831	204	5	891354645	6.0
422	302	3	877162650	0.0
407	869	3	875548522	0.0
85	250	3	882592687	2.0
269	469	4	891448072	6.0
536	210	5	882359477	2.0
298	274	3	884183640	3.0
360	258	4	880353585	2.0
62	33	1	879374785	1.0
903	409	4	891031794	6.0
788	241	5	880869075	2.0
650	154	3	891381993	6.0
94	525	5	891721439	6.0
273	345	3	891293108	6.0
256	1061	4	882153321	2.0
279	1000	4	875314313	0.0
653	708	2	880152598	2.0
848	638	5	887038073	4.0
790	584	4	885156773	3.0
393	391	3	889731703	5.0
369	166	4	889428418	5.0
407	286	4	890687500	6.0
406	633	5	882461684	2.0
94	597	2	891723078	6.0
469	306	4	879450473	1.0
188	742	5	875073909	0.0
43	124	4	891294050	6.0
271	756	2	885848218	4.0
422	854	4	879744014	1.0
130	227	3	875801868	0.0
373	633	4	877098262	0.0
466	144	5	890284707	5.0
862	216	5	879304410	1.0
311	86	5	884365252	3.0
864	561	4	888888937	5.0
514	1	5	875309276	0.0
286	70	5	877531975	1.0
790	944	1	885157299	3.0
727	240	3	883709607	3.0
7	498	5	891351814	6.0
416	791	2	886319550	4.0
297	479	5	875240015	0.0
598	259	3	886710977	4.0
457	44	4	882548214	2.0
328	29	3	885048930	3.0
693	480	4	875484454	0.0
751	1101	1	889298379	5.0
521	147	4	884476837	3.0
411	56	4	891035278	6.0
605	70	3	879424680	1.0
298	546	3	884184098	3.0
409	489	5	881107817	2.0
286	151	5	875806800	0.0
653	237	2	878855365	1.0
751	21	5	889298093	5.0
268	544	3	875743090	0.0
896	660	5	887159872	4.0
648	1258	2	884366613	3.0
733	298	2	879535502	1.0
281	301	3	881200643	2.0
43	28	4	875981452	0.0
417	762	3	879646712	1.0
910	56	4	880821656	2.0
222	379	1	878184290	1.0
262	735	4	879793854	1.0
757	161	3	888468909	5.0
279	778	4	891209332	6.0
880	254	2	880167599	2.0
820	315	3	887954828	4.0
642	420	4	885606581	4.0
452	25	2	875559910	0.0
128	1053	3	879968494	1.0
487	95	4	883446872	3.0
181	240	1	878963122	1.0
833	761	2	879818719	1.0
223	846	2	891550193	6.0
590	116	5	879439196	1.0
474	275	3	887915269	4.0
183	54	2	891467546	6.0
715	42	5	875963112	0.0
524	235	1	884628059	3.0
717	293	5	884715103	3.0
640	182	5	874777925	0.0
655	1267	2	887427840	4.0
156	178	5	888185777	5.0
250	196	4	878091818	1.0
622	142	3	882670826	2.0
354	483	4	891217298	6.0
806	1074	3	882390515	2.0
240	898	5	885775770	4.0
425	322	3	890346597	5.0
244	764	5	880605158	2.0
455	126	5	879172791	1.0
177	469	4	880131201	2.0
49	1009	3	888066133	5.0
297	181	4	875410178	0.0
262	191	4	879793022	1.0
788	823	3	880871294	2.0
745	7	4	880123019	2.0
218	4	3	877488546	1.0
201	53	3	884114713	3.0
363	1016	4	891499568	6.0
870	211	3	879539713	1.0
625	212	3	891968320	6.0
683	187	5	893286501	6.0
314	105	4	877887292	1.0
398	480	5	875658794	0.0
679	423	3	884487112	3.0
5	397	2	875635907	0.0
216	134	4	880233651	2.0
772	1025	3	877533820	1.0
648	252	4	882212374	2.0
73	650	3	888626152	5.0
935	281	5	884472310	3.0
792	111	3	877910126	1.0
794	936	5	891035219	6.0
144	500	4	888105419	5.0
348	988	3	886522799	4.0
804	196	4	879441752	1.0
7	379	4	891353325	6.0
514	180	3	886189927	4.0
493	249	4	884132784	3.0
794	118	2	891035413	6.0
299	847	4	877877649	1.0
710	286	4	882063223	2.0
932	647	5	891250987	6.0
363	24	3	891494754	6.0
138	238	5	879024382	1.0
318	4	2	884497516	3.0
24	117	4	875246216	0.0
13	879	2	881515697	2.0
156	276	3	888185854	5.0
458	529	3	886398120	4.0
577	284	4	880470732	2.0
59	258	3	888202749	5.0
286	800	5	877534528	1.0
286	89	4	877533381	1.0
790	716	4	885158033	3.0
551	684	5	892783212	6.0
758	127	5	880672637	2.0
608	1221	2	880406800	2.0
910	298	2	880821124	2.0
892	95	4	886608770	4.0
10	510	5	877892209	1.0
606	186	5	880925290	2.0
682	201	4	888519365	5.0
445	1378	2	891199635	6.0
749	808	3	878849929	1.0
236	9	5	890116792	5.0
244	20	4	880604758	2.0
450	525	3	882467271	2.0
56	87	4	892678508	6.0
676	471	3	892686273	6.0
701	272	5	891446559	6.0
6	506	4	883602174	3.0
198	824	2	884206847	3.0
18	736	4	880131028	2.0
130	65	4	875216786	0.0
62	181	4	879372418	1.0
394	24	5	880889350	2.0
286	419	5	889651990	5.0
49	721	2	888068934	5.0
479	58	4	879461432	1.0
729	338	1	893286373	6.0
248	290	3	884535582	3.0
6	98	5	883600680	3.0
429	772	3	882386508	2.0
731	486	4	886182556	4.0
380	31	1	885479730	4.0
523	208	5	883702209	3.0
214	527	4	891544089	6.0
82	409	1	884714421	3.0
291	574	1	875087656	0.0
343	1132	4	876403746	0.0
343	930	1	876403587	0.0
883	273	4	892557850	6.0
535	508	5	879617931	1.0
314	588	5	877888007	1.0
114	482	4	881259839	2.0
747	98	5	888639480	5.0
186	258	1	879720880	1.0
605	238	1	879424783	1.0
913	19	5	881366383	2.0
59	196	5	888205088	5.0
279	66	2	882146492	2.0
173	687	1	877557132	1.0
539	239	3	879788572	1.0
497	358	4	878759378	1.0
932	502	4	891249710	6.0
268	219	3	875744533	0.0
655	629	3	887428559	4.0
695	991	5	888806011	5.0
908	209	3	879722694	1.0
543	95	3	874865728	0.0
756	325	3	874832132	0.0
256	662	2	882165032	2.0
489	323	5	891445388	6.0
848	689	1	887037584	4.0
623	66	4	891034993	6.0
697	50	5	882621913	2.0
405	1103	2	885546025	4.0
493	250	4	884130387	3.0
360	1149	4	880356025	2.0
495	435	5	888632969	5.0
87	523	5	879875649	1.0
452	945	4	888323595	5.0
653	50	5	878854100	1.0
537	1084	3	886030050	4.0
291	122	3	874834289	0.0
14	191	4	890881557	6.0
174	708	5	886514243	4.0
593	660	5	875671372	0.0
704	631	3	891397366	6.0
443	343	5	883504771	3.0
878	1041	1	880871600	2.0
428	749	4	885943782	4.0
318	503	4	884497402	3.0
417	373	3	880952988	2.0
560	358	3	879975358	1.0
279	719	4	875308222	0.0
704	494	5	891397948	6.0
238	538	4	883575749	3.0
23	472	2	874784972	0.0
224	1045	2	888082766	5.0
254	257	3	886471389	4.0
307	21	4	876433101	0.0
162	50	5	877635662	1.0
385	504	4	879442360	1.0
692	127	3	876948910	0.0
493	597	4	884131738	3.0
118	433	5	875384793	0.0
89	240	4	879441571	1.0
237	28	4	879376435	1.0
384	878	4	891274962	6.0
456	480	4	881373573	2.0
514	31	4	886190665	4.0
38	402	5	892430539	6.0
643	53	4	891449719	6.0
396	455	2	884646582	3.0
95	1	5	879197329	1.0
328	203	5	885045931	3.0
381	898	5	892697869	6.0
322	150	4	887314027	4.0
533	988	2	882821725	3.0
291	941	4	874868284	0.0
943	122	1	875502576	0.0
684	274	2	878759884	1.0
184	1397	3	889910233	5.0
660	122	1	891198996	6.0
56	747	4	892677162	6.0
807	121	4	892529278	6.0
927	94	2	879198972	1.0
291	597	3	874833857	0.0
145	347	3	891509921	6.0
407	785	3	876341444	0.0
206	904	1	888180081	5.0
796	280	4	893047208	6.0
43	208	5	883955547	3.0
219	1014	3	892039611	6.0
393	54	4	889555050	5.0
746	24	4	885075434	3.0
249	156	5	879572402	1.0
528	1254	3	886812920	4.0
830	313	5	891462165	6.0
352	144	5	884290328	3.0
121	509	5	891388145	6.0
364	1048	5	875931585	0.0
764	820	3	876243953	0.0
373	553	4	877100267	0.0
200	282	4	884127745	3.0
847	77	4	878941421	1.0
723	258	4	880498768	2.0
314	739	5	877889861	1.0
669	222	3	892549434	6.0
94	282	3	891722758	6.0
536	727	3	882359697	2.0
346	143	3	874948332	0.0
18	612	4	880131591	2.0
450	1039	5	887137271	4.0
541	1053	3	883865317	3.0
11	718	5	891903836	6.0
291	1253	3	874834944	0.0
163	202	3	891220137	6.0
711	542	1	879995754	1.0
586	172	4	884058708	3.0
178	628	4	882824027	3.0
311	1479	3	884365824	3.0
683	690	4	893286260	6.0
313	152	3	891016878	6.0
650	25	3	891385826	6.0
663	696	3	889492877	5.0
707	1176	2	879438910	1.0
379	124	5	883156810	3.0
896	993	4	887235498	4.0
194	72	3	879554100	1.0
933	546	2	874939105	0.0
145	298	1	885557579	4.0
198	501	4	884209264	3.0
389	29	2	880088659	2.0
771	251	5	880660087	2.0
49	301	3	888065640	5.0
429	1079	2	882387164	2.0
649	291	5	891440330	6.0
195	651	5	875436683	0.0
200	1028	2	884128176	3.0
833	628	4	875036102	0.0
745	222	2	880123126	2.0
151	197	5	879528710	1.0
226	14	5	883889691	3.0
870	48	4	875050603	0.0
508	23	4	883767361	3.0
288	175	1	886629664	4.0
837	225	3	875722371	0.0
800	476	3	887646776	4.0
334	268	4	891544102	6.0
540	276	4	882157061	2.0
246	816	4	884925218	3.0
541	66	4	883865929	3.0
807	842	4	892979600	6.0
880	793	4	880174677	2.0
872	932	4	888479498	5.0
346	173	3	874948475	0.0
44	240	4	878346997	1.0
169	133	4	891359171	6.0
639	1195	2	891239838	6.0
286	301	5	879780879	1.0
59	226	4	888206362	5.0
426	23	4	879444734	1.0
307	265	3	877122816	0.0
690	684	4	881179938	2.0
195	421	4	892362736	6.0
795	554	3	883254802	3.0
707	708	3	886286170	4.0
7	53	5	891354689	6.0
311	300	4	884363831	3.0
438	845	4	879868042	1.0
934	99	3	891194379	6.0
543	742	3	874861699	0.0
223	749	4	891549049	6.0
38	1030	5	892434475	6.0
130	746	5	876252012	0.0
889	32	4	880180376	2.0
6	170	4	883602574	3.0
561	346	5	885806862	4.0
892	1118	3	886609939	4.0
324	690	4	880574901	2.0
23	549	3	874788290	0.0
530	88	4	890627443	5.0
693	39	3	875482396	0.0
110	195	2	886988480	4.0
159	333	5	893255761	6.0
708	299	1	892718964	6.0
416	778	3	886316835	4.0
889	70	3	880180979	2.0
311	539	4	884364268	3.0
615	735	3	879448823	1.0
676	132	5	892686703	6.0
666	607	4	880139563	2.0
793	597	3	875104565	0.0
606	393	4	880925453	2.0
712	78	4	874957207	0.0
7	31	4	892134959	6.0
299	127	5	877877434	1.0
22	258	5	878886261	1.0
621	180	4	885596944	4.0
398	227	2	875908666	0.0
798	951	3	875639767	0.0
346	660	2	874948979	0.0
295	72	4	879518714	1.0
301	284	4	882074708	2.0
487	772	3	883530885	3.0
299	742	4	877878339	1.0
417	655	4	879647900	1.0
666	960	4	880567810	2.0
1	72	4	878542678	1.0
91	230	4	891439560	6.0
524	1050	2	884637501	3.0
684	217	2	875811965	0.0
435	380	3	884133026	3.0
756	1031	2	874830819	0.0
885	210	5	885713544	4.0
764	527	4	876339982	0.0
833	298	5	875036383	0.0
790	380	4	885157419	3.0
1	128	4	875072573	0.0
630	550	3	885667968	4.0
604	48	5	883667946	3.0
328	905	3	888641999	5.0
407	969	4	884201736	3.0
829	255	3	891547657	6.0
850	153	4	883194792	3.0
566	100	5	881649548	2.0
234	692	3	892335990	6.0
867	1608	2	880078110	2.0
561	921	3	885810769	4.0
13	840	3	886261387	4.0
846	302	5	883946861	3.0
34	898	5	888602842	5.0
199	93	4	883782825	3.0
711	257	3	876185726	0.0
21	987	3	874951616	0.0
500	611	5	883873940	3.0
843	402	2	879447599	1.0
891	717	4	883489728	3.0
465	258	5	883529482	3.0
751	436	4	889135879	5.0
820	333	5	887954878	4.0
270	1014	4	876954062	0.0
751	559	4	889298622	5.0
57	456	3	883698083	3.0
16	197	5	877726146	1.0
109	164	5	880578066	2.0
214	708	4	891544152	6.0
504	88	3	887909839	4.0
50	547	4	877052297	0.0
501	1010	4	883348308	3.0
325	504	3	891477905	6.0
907	283	4	880158827	2.0
257	237	2	882050168	2.0
222	1035	2	881060015	2.0
297	582	4	875238814	0.0
942	496	5	891283043	6.0
682	527	3	888517168	5.0
269	823	3	891446514	6.0
389	367	4	880086820	2.0
606	576	3	880927750	2.0
619	391	3	885954215	4.0
216	168	4	880234680	2.0
653	386	1	880152864	2.0
454	96	4	888266600	5.0
346	673	3	874951782	0.0
907	248	5	880159038	2.0
896	232	3	887160427	4.0
385	254	1	879453094	1.0
907	924	5	880159240	2.0
318	739	5	884496984	3.0
6	489	5	883601011	3.0
496	11	4	876067022	0.0
639	357	3	891239156	6.0
116	479	4	876454191	0.0
43	516	5	875981452	0.0
216	204	4	881432523	2.0
430	9	3	877225726	0.0
291	214	4	874868146	0.0
445	298	2	891199906	6.0
64	229	4	889739490	5.0
291	722	4	875086460	0.0
221	1016	3	875244713	0.0
207	15	4	876198392	0.0
511	887	5	890004747	5.0
387	319	1	886484384	4.0
314	1136	5	877890463	1.0
314	1253	4	877892017	1.0
638	4	4	876695108	0.0
868	327	4	877103039	0.0
873	269	2	891392092	6.0
56	385	4	892676429	6.0
198	237	2	884206191	3.0
532	367	5	893119439	6.0
456	1020	4	881373506	2.0
394	73	3	881058929	2.0
468	192	4	875291403	0.0
194	780	2	879527865	1.0
868	24	2	877108385	0.0
916	636	3	880845391	2.0
420	275	5	891357071	6.0
269	673	4	891448322	6.0
68	409	3	876974677	0.0
857	258	5	883432193	3.0
362	879	5	885019357	3.0
804	118	4	879443900	1.0
796	31	4	893194547	6.0
92	258	4	886440479	4.0
303	29	2	879485134	1.0
94	206	4	891722843	6.0
387	744	3	886480818	4.0
245	240	1	888513860	5.0
883	210	4	891723351	6.0
181	269	1	878961511	1.0
766	428	5	891309622	6.0
749	162	3	878848333	1.0
497	202	4	878760023	1.0
219	303	4	889386799	5.0
277	147	4	879543822	1.0
44	328	4	878340848	1.0
464	289	4	878354626	1.0
796	49	3	893047287	6.0
76	12	3	882606060	2.0
852	1615	2	891036457	6.0
432	24	1	889416188	5.0
94	161	3	891721439	6.0
130	67	4	876252064	0.0
472	421	5	875982200	0.0
52	1011	4	882922588	3.0
580	343	5	884124304	3.0
864	191	4	888887869	5.0
664	54	3	876526684	0.0
495	1046	5	888636837	5.0
383	513	5	891193016	6.0
823	26	5	878438930	1.0
478	188	4	889396582	5.0
798	810	3	875915855	0.0
270	17	2	876956064	0.0
548	226	5	891044596	6.0
495	573	4	888636928	5.0
487	229	3	884042207	3.0
279	480	3	875309189	0.0
453	184	4	877554846	1.0
936	248	4	886833006	4.0
930	283	4	879535544	1.0
383	180	5	891192778	6.0
99	245	3	885678500	4.0
466	117	5	890285034	5.0
387	184	3	886481634	4.0
358	174	1	891270560	6.0
668	882	3	881523929	2.0
249	147	5	879640343	1.0
902	479	4	879465583	1.0
483	743	1	893098548	6.0
382	514	3	875946730	0.0
87	410	4	879876565	1.0
627	9	4	879530014	1.0
276	272	5	885871447	4.0
833	206	4	875038671	0.0
13	765	2	886303934	4.0
749	233	5	878849286	1.0
18	224	5	880130739	2.0
454	419	4	881959917	2.0
758	28	4	881975990	2.0
532	915	4	891909850	6.0
788	429	3	880868919	2.0
455	222	3	878585775	1.0
757	546	3	888444881	5.0
330	72	5	876547087	0.0
766	95	3	891309421	6.0
634	285	4	875728872	0.0
53	250	2	879442920	1.0
807	373	4	893081695	6.0
301	228	3	882076966	2.0
4	11	4	892004520	6.0
601	411	2	876348107	0.0
815	151	4	878692207	1.0
221	578	4	875247023	0.0
600	947	4	888452071	5.0
325	1140	3	891479681	6.0
942	328	3	891282503	6.0
174	934	4	886434421	4.0
290	550	3	880475807	2.0
296	484	4	884197308	3.0
642	70	2	886132189	4.0
314	1165	2	877892566	1.0
577	845	4	880471578	2.0
276	429	5	874790972	0.0
731	481	3	886182456	4.0
840	511	4	891204089	6.0
860	269	2	891535991	6.0
699	370	3	879148129	1.0
314	365	3	877891465	1.0
381	1532	2	892696831	6.0
843	1480	2	879449377	1.0
889	3	4	880177664	2.0
493	274	5	884131480	3.0
586	665	3	884061256	3.0
890	102	3	882574982	2.0
284	286	4	885328727	3.0
254	465	3	886473078	4.0
230	265	5	880484544	2.0
864	201	5	888887172	5.0
627	562	2	879531504	1.0
445	881	1	891199510	6.0
206	1433	1	888180049	5.0
734	50	4	891022627	6.0
363	171	5	891495849	6.0
407	399	3	876342618	0.0
629	340	2	880115971	2.0
389	191	5	880087493	2.0
508	568	4	883777237	3.0
521	176	4	884477820	3.0
334	840	4	891545674	6.0
804	719	3	879445132	1.0
298	144	4	884182838	3.0
102	239	3	888804089	5.0
445	1598	1	891200592	6.0
151	724	4	879542270	1.0
360	1134	3	880355261	2.0
