user_id:token	item_id:token	rating:float	timestamp:float	wday:float
939	597	4	880261610	6.0
83	406	2	891182431	6.0
504	1046	4	887912298	4.0
757	328	3	888469286	3.0
582	748	3	882960601	2.0
279	802	4	875313600	5.0
276	1194	3	874790875	6.0
854	762	2	882812905	1.0
119	172	4	874782191	6.0
933	1188	1	874938474	0.0
141	591	4	884584865	0.0
655	896	4	887474605	6.0
508	1153	4	883768797	5.0
318	575	2	884497924	6.0
493	338	4	884130032	2.0
911	203	4	892841196	5.0
655	899	2	887433492	5.0
94	420	4	891721317	6.0
882	210	4	879867568	1.0
653	809	3	880153620	5.0
851	367	2	875731674	3.0
183	649	4	891464079	3.0
489	875	2	891449465	3.0
648	475	1	884364250	5.0
474	326	3	887914822	4.0
92	1011	3	886443471	1.0
270	356	3	876956064	3.0
782	873	4	891498512	3.0
496	528	4	876065933	6.0
301	455	5	882074437	6.0
392	534	4	891038205	5.0
21	100	5	874951292	1.0
774	411	1	888558853	4.0
387	96	4	886480447	1.0
741	1016	3	891458249	3.0
880	50	5	880167175	5.0
711	568	3	879995238	3.0
453	12	5	877553813	3.0
847	262	5	878774788	3.0
741	172	5	891018339	5.0
5	105	3	875635443	2.0
49	72	2	888069246	5.0
324	259	5	880575107	3.0
593	470	2	875671062	2.0
566	135	5	881649389	1.0
724	1105	1	883757537	5.0
701	689	3	891446822	3.0
346	234	2	874950291	1.0
294	538	5	889241562	5.0
889	1022	4	880176667	5.0
354	1065	3	891217512	0.0
398	79	4	875660535	2.0
327	92	4	887748006	2.0
840	91	5	891208998	0.0
653	161	4	878854247	4.0
627	549	3	879530625	5.0
374	1150	1	880937253	0.0
805	946	2	881695591	2.0
58	249	4	892242272	5.0
659	180	5	891385044	2.0
865	258	4	880142652	5.0
807	511	5	892705391	3.0
141	288	3	884584386	0.0
452	736	3	887890174	3.0
269	161	1	891451036	3.0
45	284	4	881014130	1.0
564	300	4	888718470	6.0
252	300	4	891448664	3.0
13	789	5	882140389	0.0
308	141	3	887739891	2.0
13	211	4	882140002	0.0
622	993	4	882590809	5.0
882	122	2	879863831	1.0
618	628	2	891308019	1.0
305	286	4	886307828	6.0
475	315	4	891452177	3.0
194	399	2	879528454	5.0
249	407	3	879640618	6.0
643	268	4	891450748	3.0
115	969	1	881172183	3.0
307	145	4	879283672	2.0
18	111	3	880131631	5.0
380	614	3	885478845	3.0
751	734	1	889299637	6.0
455	678	3	878585344	1.0
815	98	4	878693183	2.0
302	680	2	879437035	4.0
85	464	5	882996119	3.0
650	21	2	891387767	2.0
416	689	4	885114578	6.0
765	151	4	880346204	0.0
798	73	4	875914114	5.0
886	1303	1	876033987	6.0
286	512	2	877533101	2.0
728	282	4	879443291	4.0
265	151	2	875320661	5.0
429	1074	3	882387163	3.0
917	255	3	882911158	2.0
508	52	4	883777047	5.0
807	222	4	892528174	1.0
543	509	3	874863734	0.0
773	209	5	888539425	4.0
899	230	4	884122472	2.0
757	206	4	888445683	3.0
322	313	5	887314417	4.0
553	1194	5	879948995	2.0
862	472	5	879303505	2.0
183	356	3	891466447	3.0
765	127	5	880346722	0.0
201	226	3	884114232	2.0
543	226	4	875663372	2.0
416	916	3	893141069	1.0
497	216	3	879310399	2.0
406	216	3	880131741	5.0
290	121	4	880475266	2.0
918	417	2	891988521	2.0
458	474	4	886397109	0.0
618	210	3	891308703	1.0
766	136	3	891310009	1.0
715	941	2	875964072	5.0
608	508	4	880406593	1.0
450	167	5	882469863	4.0
896	160	3	887160247	2.0
28	223	5	882826496	1.0
727	196	4	883710514	4.0
106	828	2	883876872	6.0
327	451	4	887819411	3.0
697	260	3	882621651	5.0
864	183	4	888888115	1.0
201	551	1	884114770	2.0
710	357	4	882063649	6.0
270	218	5	876956206	3.0
644	748	4	889076222	3.0
608	357	5	880404916	1.0
654	250	1	887863557	3.0
372	234	5	876869387	2.0
487	978	1	883445251	1.0
465	258	5	883529482	2.0
868	132	4	877103195	4.0
815	179	2	878694228	2.0
380	416	2	885480239	3.0
715	288	4	875962201	5.0
807	193	4	892529483	1.0
94	636	4	891721351	6.0
198	820	1	884206773	3.0
6	475	5	883599478	3.0
781	1500	5	879634096	6.0
670	479	5	877975594	1.0
321	1126	3	879439860	4.0
110	939	4	886988042	0.0
916	558	3	880844767	6.0
314	22	4	877889724	0.0
24	358	3	875246012	4.0
379	56	5	880524541	2.0
437	249	5	880142027	5.0
69	879	1	882027284	5.0
327	527	4	887745319	2.0
18	4	3	880132150	5.0
82	318	4	878769629	3.0
70	625	3	884151316	2.0
141	118	5	884585274	0.0
334	712	3	891549594	4.0
307	408	5	875645579	2.0
774	649	3	888556814	4.0
665	471	3	884292009	4.0
761	1287	1	876190072	1.0
562	234	5	879196074	1.0
529	324	2	882535563	4.0
347	423	4	881654567	1.0
339	347	4	891034953	5.0
532	898	4	884594575	0.0
210	234	4	887737108	2.0
811	315	4	886377579	0.0
330	376	4	876547378	5.0
328	449	3	885049607	5.0
499	271	3	882995586	3.0
313	235	3	891029148	5.0
323	764	3	878739415	2.0
648	281	3	884365970	5.0
201	511	3	884112201	2.0
429	629	3	882387163	3.0
782	301	3	891498139	3.0
611	347	4	891636244	5.0
797	269	3	879438957	4.0
605	318	5	879426144	3.0
852	826	3	891037806	5.0
372	448	4	876869445	2.0
593	631	3	886194296	5.0
393	421	2	889555000	2.0
456	475	5	881372366	5.0
7	590	2	891354730	1.0
13	344	2	888073635	5.0
555	117	4	879962152	3.0
290	97	3	880475016	2.0
887	143	5	881379781	5.0
633	566	3	877212173	6.0
601	157	3	876349716	3.0
819	345	4	884618137	0.0
423	1134	4	891395684	2.0
409	430	4	881168604	3.0
213	692	4	878955848	5.0
269	72	2	891451470	3.0
537	702	3	886031375	3.0
298	546	3	884184098	2.0
363	159	1	891496667	3.0
62	664	4	879376079	3.0
903	50	5	891031329	5.0
789	591	3	880332259	0.0
651	322	3	880126632	4.0
128	482	4	879967432	3.0
354	1063	3	891218230	0.0
256	1150	5	882152570	0.0
279	24	5	875295591	5.0
653	1620	2	886052291	3.0
848	179	5	887042377	1.0
790	550	4	885156618	0.0
391	9	5	877399780	1.0
389	136	4	880087671	4.0
409	1295	1	881105367	2.0
407	393	2	876344736	3.0
128	465	4	879968008	3.0
476	319	1	883365561	0.0
311	170	5	884364999	5.0
43	122	2	884029709	1.0
198	11	4	884207392	3.0
423	258	5	891394747	2.0
130	761	3	876251650	2.0
374	1014	1	880394138	1.0
472	43	4	875982560	6.0
862	748	4	879302533	2.0
208	70	3	883108430	4.0
864	401	4	888893271	1.0
508	735	4	883775341	5.0
286	461	2	877532930	2.0
790	108	3	884462415	6.0
727	43	3	883712123	4.0
7	73	3	892133154	3.0
411	276	3	892845575	5.0
193	111	1	889126375	4.0
638	504	2	876695560	0.0
456	1478	4	881374993	5.0
328	528	5	886037457	3.0
693	673	4	875483050	0.0
751	486	3	889133737	4.0
521	191	4	884477868	6.0
417	141	3	879648510	6.0
595	108	2	886921634	6.0
298	237	5	884126240	2.0
416	682	3	877902163	0.0
286	1035	3	877532094	2.0
653	160	3	878854441	4.0
751	142	4	889299175	6.0
764	2	3	876244856	2.0
268	403	4	875309914	5.0
896	1220	1	887161033	2.0
648	477	3	882211585	1.0
733	149	4	879535440	5.0
230	132	5	880484475	2.0
43	631	2	883955675	0.0
412	684	4	879717313	0.0
910	405	4	881420841	5.0
222	80	2	881060155	1.0
174	723	5	886514448	1.0
757	742	4	888444563	3.0
145	816	5	877343156	0.0
880	556	3	880242451	6.0
856	307	4	891489250	3.0
642	419	4	885603537	5.0
452	1013	1	876215773	1.0
44	31	4	878348998	5.0
482	245	4	887643461	0.0
181	823	2	878963343	5.0
833	479	2	875039101	2.0
223	155	5	891550952	4.0
593	1028	3	875659896	2.0
464	321	4	878354680	5.0
328	1478	3	885049275	5.0
715	1047	3	875962500	5.0
524	194	4	884634646	1.0
714	1014	3	892777694	4.0
640	1228	4	889235993	5.0
655	537	3	887489086	6.0
195	582	4	883822804	5.0
271	346	4	885844430	1.0
622	72	3	882671142	6.0
360	195	3	880355715	0.0
806	2	3	882389862	3.0
191	343	3	891561856	4.0
429	443	4	882385210	3.0
244	234	3	880606593	3.0
448	307	2	891888042	1.0
197	1222	3	891410082	2.0
172	488	3	875537965	0.0
297	1073	3	875238695	4.0
262	1147	4	879791710	1.0
788	205	4	880868068	6.0
745	936	1	880122907	4.0
158	866	2	880132701	5.0
201	531	2	884113949	2.0
362	332	5	885019537	5.0
870	1098	4	889812986	5.0
625	403	3	891961882	1.0
683	690	4	893286260	3.0
3	342	4	889237174	5.0
399	566	4	882344871	2.0
679	222	4	884487418	6.0
80	303	4	883605055	3.0
250	50	5	878089393	2.0
765	275	4	880346768	0.0
648	367	3	884881837	4.0
221	685	3	875244766	4.0
935	120	3	884472942	6.0
792	21	3	877910444	0.0
794	118	2	891035413	5.0
177	144	5	880131011	5.0
351	990	5	879481461	4.0
804	123	4	879443645	4.0
7	496	5	891351083	1.0
508	524	5	883767608	5.0
493	404	4	884132351	2.0
781	181	5	879634318	6.0
299	101	2	889501721	1.0
711	588	4	879993173	3.0
932	1456	4	891250891	0.0
357	291	4	878952137	5.0
138	483	5	879024280	6.0
46	748	5	883614645	3.0
313	73	5	891015012	5.0
13	442	1	890705056	1.0
195	877	3	887567629	0.0
458	467	4	886396240	0.0
577	1032	3	880475561	2.0
59	608	4	888204502	0.0
286	405	3	876522150	5.0
200	542	3	884130592	2.0
790	208	3	885156014	0.0
551	479	3	892776380	4.0
758	197	3	881975687	5.0
608	166	3	880403388	1.0
910	254	1	881421240	5.0
892	649	5	886608135	3.0
10	582	4	877892276	0.0
608	23	5	880403239	1.0
682	558	1	888519276	4.0
447	1132	3	878855164	4.0
749	31	5	878847209	4.0
109	70	4	880578038	3.0
244	145	3	880608842	3.0
452	204	3	875275815	4.0
15	696	2	879456262	4.0
676	539	4	892685920	3.0
705	252	1	883427552	1.0
6	435	4	883601529	3.0
198	93	3	884205346	3.0
26	181	4	891386369	2.0
130	669	4	888962754	2.0
62	132	5	879375022	3.0
398	991	2	875651527	2.0
286	824	1	876522200	5.0
49	57	4	888066571	5.0
479	398	1	889125474	4.0
706	756	4	880997412	1.0
146	342	1	891457978	3.0
305	971	4	886324608	6.0
424	294	5	880858979	6.0
731	520	4	886186567	5.0
385	231	2	879449309	4.0
509	690	3	883590676	3.0
100	340	3	891374707	2.0
262	567	1	879795430	1.0
291	833	3	874834236	6.0
345	405	4	884991285	5.0
345	69	4	884992755	5.0
883	20	4	891693723	5.0
536	167	3	882361317	2.0
314	785	3	877890960	0.0
117	164	5	881011727	1.0
735	181	4	876698604	0.0
186	100	4	879023115	6.0
605	526	5	879426371	3.0
913	132	3	880758150	5.0
59	402	4	888206296	0.0
279	71	3	890780576	2.0
188	443	4	875074329	2.0
543	15	3	888209697	0.0
497	452	2	879362202	3.0
932	541	1	891251421	0.0
5	259	1	878844208	4.0
655	1311	3	887474473	6.0
695	260	4	888806150	0.0
908	648	4	879722333	0.0
548	248	4	891043852	5.0
756	50	4	874828592	6.0
256	291	5	882152630	0.0
483	538	2	886470912	1.0
848	485	5	887042341	1.0
625	202	3	891262633	0.0
697	271	4	882621460	5.0
406	769	1	879793011	1.0
489	334	4	891448453	3.0
363	116	4	891495595	3.0
495	71	5	888634111	5.0
87	783	4	879877279	2.0
454	197	4	881959961	5.0
653	156	4	878854633	4.0
537	1005	3	886031752	3.0
291	173	5	874871800	0.0
295	94	4	879518339	4.0
43	257	4	875975276	5.0
593	357	5	875661486	2.0
699	828	3	884152917	2.0
514	283	4	875309231	5.0
878	642	3	880866971	6.0
435	118	2	884132458	2.0
289	477	2	876790323	1.0
425	244	1	878739015	2.0
561	751	3	885806779	0.0
145	298	1	885557579	4.0
704	494	5	891397948	2.0
211	491	3	879459876	4.0
77	498	5	884734016	2.0
224	196	4	888103532	6.0
293	781	2	888907644	1.0
297	31	3	881708087	2.0
279	1480	3	875314370	5.0
387	217	3	886481687	1.0
690	118	4	881180056	3.0
489	353	4	891449555	3.0
185	50	4	883525998	2.0
17	237	2	885272628	1.0
94	651	5	891725332	6.0
405	228	1	885547910	4.0
458	960	1	886397726	0.0
514	1600	4	875723266	3.0
38	70	5	892432424	0.0
643	824	3	891449681	3.0
395	15	3	883765928	5.0
95	420	4	888956001	2.0
331	31	2	877196567	6.0
385	12	3	879441425	4.0
331	653	3	877196173	6.0
535	498	4	879619224	6.0
291	89	3	874835116	6.0
943	402	2	888639702	5.0
684	742	4	875810830	4.0
69	98	5	882145375	0.0
660	301	3	891197661	0.0
56	636	4	892683533	3.0
807	204	4	892528954	1.0
927	195	4	879183245	1.0
291	769	1	875087673	2.0
145	176	5	875271838	4.0
407	45	4	875552352	1.0
314	747	1	877889698	0.0
796	236	4	893048149	0.0
43	204	4	883956122	0.0
158	798	4	880134815	5.0
394	771	4	881060366	1.0
746	202	5	885075518	6.0
99	121	3	885679261	6.0
532	520	5	892861434	5.0
826	62	4	885690790	6.0
363	709	4	891495003	3.0
49	508	3	888068841	5.0
389	824	3	881384649	5.0
764	218	4	876245837	2.0
374	284	1	880393753	1.0
200	1219	3	884130289	2.0
847	658	3	878940855	5.0
747	1015	4	888640046	5.0
304	328	3	884967167	5.0
676	879	3	892685489	3.0
94	1089	2	891724829	6.0
476	268	4	883365503	0.0
536	52	3	882360187	2.0
347	204	4	881653830	1.0
26	1009	2	891384478	2.0
452	945	4	888323595	1.0
538	273	3	877107879	5.0
162	151	3	877636191	4.0
291	9	5	874805804	6.0
334	52	4	891548579	4.0
711	340	5	886030557	3.0
586	696	3	884065851	1.0
178	367	4	882828021	1.0
248	96	4	884534968	0.0
683	308	3	893284420	3.0
124	98	4	890287822	3.0
650	1110	4	891388467	2.0
663	741	4	889493351	1.0
707	313	2	886288754	6.0
381	228	4	892697373	3.0
894	284	3	880416220	1.0
291	38	3	874834914	6.0
933	53	1	874855104	6.0
145	22	5	875273021	4.0
198	258	4	884204501	3.0
393	141	2	889729537	4.0
771	408	5	880659302	4.0
49	1021	5	888066647	5.0
432	620	4	889416352	0.0
649	815	3	891440274	2.0
89	952	2	879441400	4.0
200	802	4	884130485	2.0
833	67	3	875134891	3.0
745	207	2	880123609	4.0
151	178	5	879524586	5.0
274	1063	4	878946502	5.0
870	131	4	875050865	2.0
512	198	5	888579920	4.0
152	255	5	884035936	1.0
837	845	4	875722392	3.0
804	435	3	879444488	4.0
324	879	4	880575234	3.0
554	15	4	876231964	1.0
246	470	4	884922964	4.0
538	642	3	877107633	5.0
807	142	3	892530752	1.0
880	258	4	880166499	5.0
872	313	5	888478786	3.0
347	546	4	881653059	1.0
44	429	4	878347791	5.0
339	1248	3	891034538	5.0
639	714	2	891239886	0.0
286	1239	3	877535344	2.0
59	717	2	888203959	0.0
434	121	4	886724666	4.0
297	535	3	874954814	1.0
690	9	3	881178232	3.0
190	742	3	891033841	5.0
795	191	4	883249962	6.0
707	172	2	886286134	6.0
10	164	4	877889333	0.0
208	66	4	883108477	4.0
445	310	1	891199331	0.0
934	4	5	891195713	0.0
548	1011	2	891415746	2.0
189	705	4	893265569	3.0
38	406	2	892434251	0.0
130	286	5	874953239	1.0
889	657	4	880177941	5.0
6	321	3	883268353	6.0
561	489	4	885807743	0.0
892	233	5	886610049	3.0
338	294	1	879437576	4.0
23	747	3	874786903	6.0
517	111	3	892659922	3.0
693	291	3	889167954	4.0
58	150	4	884304570	4.0
141	300	5	887424721	5.0
675	306	5	889488487	1.0
416	272	5	893214332	2.0
889	240	3	880177246	5.0
2	307	3	888550066	4.0
620	859	4	889987657	0.0
676	258	2	892685370	3.0
661	199	5	876016726	6.0
793	109	4	875104119	2.0
927	623	3	879199110	1.0
606	50	5	878142864	3.0
710	300	3	882063407	6.0
10	16	4	877888877	0.0
299	1039	4	878191779	3.0
22	211	3	878886518	4.0
624	108	3	879793198	1.0
399	58	3	882344942	2.0
798	720	5	875915940	5.0
347	288	5	881652118	1.0
233	275	5	885147637	0.0
225	418	5	879540650	5.0
487	125	5	883444736	1.0
299	346	3	886101436	4.0
412	724	4	879717095	0.0
666	831	2	880313841	0.0
1	231	1	876893031	2.0
294	413	3	889242166	5.0
524	640	1	884636541	1.0
684	734	3	878762302	3.0
433	748	4	880585491	3.0
756	171	4	874827062	6.0
885	239	3	885713609	6.0
764	222	4	876243440	2.0
833	203	5	875124299	3.0
790	665	3	885158495	0.0
56	280	4	892683913	3.0
642	969	2	885603662	5.0
624	993	4	879793486	1.0
330	238	5	876546323	5.0
416	1226	3	893013826	0.0
811	678	5	886377686	0.0
850	648	5	883195527	5.0
566	1044	3	881651583	1.0
234	1397	4	892334976	6.0
868	520	4	877103756	4.0
563	476	3	880507311	2.0
13	549	4	882399357	3.0
846	64	4	883948221	0.0
316	427	5	880853704	6.0
76	286	5	875027206	1.0
711	1168	4	879995753	3.0
236	526	3	890116500	1.0
502	258	2	883701927	4.0
843	275	3	879446680	4.0
887	455	5	881378620	5.0
463	544	4	877385415	1.0
751	742	3	889132347	4.0
856	879	3	891489450	3.0
101	147	4	877136506	5.0
751	332	3	887134842	2.0
223	596	3	891549713	4.0
91	99	2	891439386	2.0
145	591	4	879161848	0.0
109	252	5	880571629	3.0
192	1061	4	881368891	5.0
504	499	4	887909595	4.0
301	151	2	882074776	6.0
521	206	5	884476637	6.0
320	751	4	884748470	2.0
907	924	5	880159240	5.0
116	311	3	886978067	0.0
267	176	5	878971874	5.0
193	286	4	889122906	4.0
942	427	5	891283017	1.0
682	184	4	888519307	4.0
269	1267	1	891448643	3.0
393	1032	3	889729296	4.0
608	100	4	880403280	1.0
613	28	3	891227262	0.0
216	47	4	880244870	6.0
653	1139	3	880153145	5.0
453	1157	2	888206576	0.0
347	841	3	881652769	1.0
907	1167	5	880160106	5.0
896	302	2	887157234	2.0
382	1268	5	875947296	5.0
907	278	5	880159016	5.0
30	252	3	875140740	3.0
6	14	5	883599249	3.0
494	329	3	879540819	5.0
639	237	1	891239296	0.0
221	1437	3	875245967	4.0
43	302	4	887731794	2.0
250	258	4	878088969	2.0
437	684	3	880382747	0.0
291	181	5	874805804	6.0
449	286	4	879958444	3.0
239	647	5	889180651	4.0
291	285	4	874833746	6.0
164	823	4	889402225	0.0
207	475	2	875503932	0.0
475	50	5	891627857	5.0
389	285	5	879916076	2.0
3	326	2	889237224	5.0
3	337	1	889236983	5.0
635	301	3	878878587	4.0
868	358	2	877103098	4.0
877	286	2	882675993	6.0
15	222	3	879455730	4.0
168	748	2	884287031	4.0
530	181	3	886202320	5.0
458	529	3	886398120	0.0
466	268	2	890282759	3.0
194	739	3	879527263	5.0
868	207	3	877107189	5.0
916	79	3	880845249	6.0
423	750	5	891394704	2.0
259	185	4	874724781	5.0
268	205	5	875309859	5.0
860	303	3	876074139	0.0
367	50	5	876689696	0.0
804	472	3	879443976	4.0
796	423	4	892690262	3.0
92	1215	2	890251747	3.0
303	121	3	879485016	4.0
389	728	3	880089302	4.0
226	1117	3	883890262	6.0
883	100	4	891717462	6.0
181	593	1	878962349	5.0
766	90	1	891310313	1.0
749	167	2	878848701	4.0
497	31	3	879361802	3.0
158	455	4	880132772	5.0
314	8	4	877888059	0.0
44	591	4	878341315	5.0
478	708	3	889397239	0.0
796	1126	1	892662826	3.0
314	70	1	877890531	0.0
435	132	3	884131156	2.0
94	1221	3	891721216	6.0
130	335	3	875801254	3.0
472	313	5	892790628	4.0
161	204	2	891170947	6.0
593	71	4	875661567	2.0
864	800	1	888891154	1.0
664	673	3	876526718	5.0
495	444	3	888636958	5.0
393	449	2	889731088	4.0
825	1291	2	889021258	2.0
470	222	3	879178711	1.0
798	731	3	875303765	5.0
184	64	4	889909045	6.0
522	208	5	876961248	3.0
495	679	3	888634784	5.0
145	406	3	875270692	4.0
453	82	3	877561694	3.0
936	1023	2	886833661	5.0
930	151	2	879534724	5.0
393	249	3	887744373	2.0
178	313	5	884836422	3.0
472	419	4	875982337	6.0
389	517	4	880087977	4.0
363	384	1	891498066	3.0
668	895	3	890349136	4.0
249	93	4	879640194	6.0
905	458	4	884984382	5.0
496	1473	3	876072548	0.0
386	840	5	877655145	4.0
87	926	4	879877043	2.0
623	288	1	891032140	5.0
276	54	3	874791025	6.0
833	1017	4	875036017	2.0
13	912	2	892014861	2.0
749	72	3	878850388	4.0
26	864	2	891383899	2.0
453	7	5	877562135	3.0
758	1292	1	880672876	4.0
532	682	4	877898976	0.0
788	185	4	880868316	6.0
455	65	3	879111396	0.0
757	98	4	888445767	3.0
332	696	3	887938760	4.0
772	272	5	889028581	3.0
634	258	4	884980585	5.0
106	1115	4	883876833	6.0
801	313	5	890332694	4.0
301	756	4	882074932	6.0
35	328	3	875459046	6.0
601	740	4	876347196	3.0
815	200	5	878693871	2.0
164	331	5	889401193	0.0
605	276	4	879365773	3.0
326	491	4	879876235	2.0
942	131	5	891283094	1.0
174	70	5	886453169	1.0
290	222	4	880731778	4.0
77	238	5	884733965	2.0
637	676	3	882903767	2.0
136	847	4	882693371	6.0
577	550	3	880475130	2.0
276	186	5	874792018	6.0
731	484	3	886179289	5.0
840	661	5	891204441	0.0
863	906	4	889289570	6.0
699	224	3	878883249	4.0
314	143	5	877890234	0.0
385	257	3	879440236	4.0
899	566	3	884122535	2.0
843	227	3	879443908	4.0
889	866	4	880177407	5.0
490	137	3	875427739	6.0
582	118	2	882962523	2.0
892	641	5	886607845	2.0
201	51	2	884140751	2.0
293	193	3	888905990	1.0
280	697	5	891701506	5.0
864	511	4	888886846	1.0
628	333	5	880777096	5.0
449	702	5	880410778	1.0
314	468	4	877892214	0.0
738	732	3	875350316	5.0
357	928	4	878952041	5.0
409	604	4	881108364	2.0
633	56	2	875326491	5.0
393	443	3	887745624	2.0
512	527	5	888579645	4.0
519	909	5	883250148	6.0
336	105	4	877755098	5.0
804	69	4	879444890	4.0
298	483	5	884125441	2.0
63	287	3	875747829	3.0
