user_id:token	item_id:token	rating:float	timestamp:float	wday:float
22	998	1	878886571	4.0
22	118	4	878887983	4.0
22	692	4	878886480	4.0
22	21	4	878886750	4.0
22	163	1	878886845	4.0
22	871	3	878886750	4.0
22	210	3	878886479	4.0
22	228	4	878887810	4.0
22	407	3	878886845	4.0
22	194	5	878886607	4.0
22	1000	3	878886333	4.0
22	430	4	878886607	4.0
22	202	5	878886480	4.0
22	144	5	878887680	4.0
22	376	3	878887112	4.0
22	105	1	878887347	4.0
22	712	4	878887186	4.0
22	791	1	878887227	4.0
22	80	4	878887227	4.0
22	181	5	878887765	4.0
22	226	4	878888145	4.0
22	510	5	878887765	4.0
22	358	5	878887443	4.0
22	636	3	878888106	4.0
22	17	4	878886682	4.0
22	241	3	878888025	4.0
22	511	4	878887983	4.0
22	233	3	878888066	4.0
22	780	1	878887377	4.0
22	405	1	878888067	4.0
244	20	4	880604758	3.0
244	89	5	880602210	3.0
244	287	3	880604326	3.0
244	168	5	880606118	3.0
244	1136	3	880608162	3.0
244	772	4	880601937	3.0
244	215	4	880603242	3.0
244	660	4	880603881	3.0
244	22	4	880605665	3.0
244	324	4	880601905	3.0
244	31	4	880603484	3.0
244	1017	4	880604583	3.0
244	554	3	880608733	3.0
244	241	4	880602893	3.0
244	845	3	880606634	3.0
244	651	4	880606069	3.0
244	1047	2	880605264	3.0
244	9	5	880604179	3.0
244	369	4	880605294	3.0
244	66	4	880607683	3.0
244	114	4	880603219	3.0
244	155	3	880608599	3.0
244	743	5	880602170	3.0
244	1054	3	880609089	3.0
244	40	2	880608016	3.0
244	652	5	880606533	3.0
244	153	4	880606069	3.0
244	186	3	880605697	3.0
244	866	5	880605131	3.0
244	1225	2	880606818	3.0
244	172	4	880605665	3.0
244	721	5	880602031	3.0
244	780	4	880602843	3.0
244	294	4	880601905	3.0
244	393	3	880607365	3.0
244	401	3	880607424	3.0
244	433	5	880603683	3.0
244	191	5	880605766	3.0
244	13	4	880604379	3.0
244	1012	2	880604670	3.0
244	156	4	880602517	3.0
244	712	3	880607925	3.0
244	290	3	880604616	3.0
244	167	3	880607853	3.0
244	92	4	880602478	3.0
244	724	4	880605638	3.0
244	955	4	880606593	3.0
244	255	2	880604077	3.0
244	1428	4	880603411	3.0
244	51	2	880606923	3.0
244	1467	5	880605553	3.0
244	521	4	880606385	3.0
244	550	1	880602264	3.0
244	628	4	880604346	3.0
244	209	4	880605485	3.0
244	367	1	880603442	3.0
244	265	4	880606634	3.0
244	158	3	880608904	3.0
244	268	5	880601904	3.0
244	310	3	880601905	3.0
244	1028	3	880604830	3.0
244	650	3	880607231	3.0
244	214	5	880603219	3.0
244	193	4	880605638	3.0
244	959	4	880607684	3.0
244	629	4	880606442	3.0
244	180	4	880605920	3.0
244	1079	2	880605333	3.0
244	941	4	880603618	3.0
244	1045	5	880602132	3.0
244	953	4	880607335	3.0
244	1168	4	880608788	3.0
244	946	4	880607545	3.0
244	148	2	880605071	3.0
244	169	5	880606274	3.0
244	144	1	880602264	3.0
244	716	3	880607641	3.0
244	32	2	880605514	3.0
244	673	3	880606667	3.0
244	62	2	880607269	3.0
244	381	4	880604077	3.0
244	468	1	880606947	3.0
244	949	4	880606874	3.0
244	747	4	880606760	3.0
244	56	5	880602440	3.0
244	428	4	880606155	3.0
244	763	4	880604830	3.0
244	217	5	880606698	3.0
244	1109	4	880607116	3.0
244	161	4	880607990	3.0
244	208	5	880606300	3.0
244	1039	4	880607570	3.0
244	950	1	880606274	3.0
244	924	4	880604550	3.0
244	52	4	880606476	3.0
244	746	3	880606180	3.0
244	82	3	880606667	3.0
244	281	3	880605010	3.0
244	528	3	880606533	3.0
244	676	4	880604858	3.0
244	197	4	880605838	3.0
244	410	4	880606593	3.0
244	105	2	880605333	3.0
244	790	4	880608037	3.0
244	380	4	880608133	3.0
244	3	5	880602451	3.0
244	222	2	880604379	3.0
244	301	2	880601905	3.0
244	174	3	880605896	3.0
244	291	2	880604379	3.0
244	53	3	880607489	3.0
244	475	4	880603582	3.0
244	756	2	880605157	3.0
244	65	4	880605766	3.0
244	566	4	880607489	3.0
244	135	4	880606442	3.0
244	926	2	880609193	3.0
244	126	4	880604302	3.0
244	28	4	880606300	3.0
166	343	4	886397882	0.0
166	688	3	886397855	0.0
166	313	5	886397478	0.0
166	984	5	886397802	0.0
166	347	5	886397562	0.0
166	687	1	886397777	0.0
166	258	4	886397562	0.0
166	243	3	886397827	0.0
166	300	5	886397723	0.0
166	286	1	886397562	0.0
298	530	5	884182600	2.0
298	511	4	884127690	2.0
298	474	4	884182806	2.0
298	133	3	884125093	2.0
298	652	3	884183099	2.0
298	152	3	884183336	2.0
298	22	4	884182965	2.0
298	604	5	884127720	2.0
298	317	4	884182806	2.0
298	187	5	884183063	2.0
298	435	5	884182573	2.0
298	210	5	884182891	2.0
298	866	3	884183930	2.0
298	479	5	884182685	2.0
298	265	4	884127720	2.0
298	134	5	884182966	2.0
298	427	5	884127369	2.0
298	282	4	884125629	2.0
298	58	4	884182725	2.0
298	311	3	884126552	2.0
298	79	5	884182685	2.0
298	274	3	884183640	2.0
298	504	3	884127249	2.0
298	284	4	884126240	2.0
298	526	5	884182573	2.0
298	132	5	884182966	2.0
298	144	4	884182838	2.0
298	514	4	884182989	2.0
298	486	3	884183063	2.0
298	71	5	884183016	2.0
298	8	5	884182748	2.0
298	98	4	884127720	2.0
298	237	5	884126240	2.0
298	603	5	884125093	2.0
298	23	4	884183236	2.0
298	357	5	884181969	2.0
298	294	3	884184024	2.0
298	864	3	884183912	2.0
298	88	5	884183236	2.0
298	742	3	884125553	2.0
298	178	5	884127369	2.0
298	498	5	884182573	2.0
298	127	5	884125847	2.0
298	91	2	884182932	2.0
298	845	3	884183773	2.0
298	168	5	884182933	2.0
298	211	5	884125093	2.0
298	946	3	884182868	2.0
298	951	4	884183130	2.0
298	356	3	884182627	2.0
298	197	4	884183236	2.0
298	820	4	884183897	2.0
298	174	5	884125022	2.0
298	99	3	884127249	2.0
298	423	5	884183063	2.0
298	546	3	884184098	2.0
298	9	4	884126202	2.0
298	842	4	884127249	2.0
298	1142	4	884183572	2.0
298	121	4	884126202	2.0
298	625	4	884183406	2.0
298	276	2	884183833	2.0
298	679	3	884183099	2.0
115	1073	5	881171488	3.0
115	642	5	881171693	3.0
115	922	3	881170252	3.0
115	479	5	881171825	3.0
115	644	3	881172183	3.0
115	684	3	881171489	3.0
115	9	5	881171982	3.0
115	183	5	881171488	3.0
115	496	1	881171203	3.0
115	269	3	881169559	3.0
115	1008	5	881171982	3.0
115	302	4	881169559	3.0
115	1067	4	881171009	3.0
115	23	5	881171348	3.0
115	511	5	881172117	3.0
115	218	3	881171623	3.0
115	265	2	881171488	3.0
115	466	5	881171558	3.0
115	310	3	881169559	3.0
115	69	1	881171825	3.0
115	847	4	881170844	3.0
115	969	1	881172183	3.0
115	228	4	881171488	3.0
115	172	4	881171273	3.0
115	124	5	881170332	3.0
115	673	3	881171558	3.0
115	282	4	881171009	3.0
115	4	4	881172117	3.0
115	56	5	881171409	3.0
115	50	5	881172049	3.0
115	82	4	881172117	3.0
115	628	5	881169883	3.0
115	127	5	881171760	3.0
115	117	4	881171009	3.0
115	229	3	881171693	3.0
115	89	5	881172049	3.0
115	22	3	881171273	3.0
115	98	3	881171409	3.0
115	187	5	881171203	3.0
115	192	5	881171137	3.0
115	763	2	881170725	3.0
115	471	2	881170791	3.0
115	137	5	881169776	3.0
115	596	1	881170663	3.0
115	470	2	881171694	3.0
115	273	4	881169984	3.0
253	742	4	891628535	5.0
253	494	5	891628341	5.0
253	510	5	891628416	5.0
253	273	3	891628060	5.0
253	679	3	891628578	5.0
253	190	5	891628278	5.0
253	121	5	891628142	5.0
253	81	4	891628614	5.0
253	89	4	891628451	5.0
253	156	3	891628614	5.0
253	4	4	891628670	5.0
253	465	5	891628467	5.0
253	22	5	891628435	5.0
253	79	5	891628518	5.0
253	237	4	891628002	5.0
253	259	2	891628883	5.0
253	153	3	891628278	5.0
253	705	5	891628598	5.0
253	125	3	891628033	5.0
253	117	5	891628535	5.0
253	523	4	891628501	5.0
253	343	4	891627815	5.0
253	203	4	891628651	5.0
253	566	4	891628578	5.0
253	50	4	891628518	5.0
253	482	5	891628451	5.0
253	8	4	891628323	5.0
253	487	4	891628323	5.0
253	200	4	891628392	5.0
253	433	3	891628670	5.0
253	97	4	891628501	5.0
253	591	3	891628358	5.0
253	427	5	891628229	5.0
253	751	3	891627815	5.0
253	568	4	891628295	5.0
253	100	4	891628122	5.0
253	685	2	891628884	5.0
253	448	2	891628883	5.0
253	192	1	891628884	5.0
253	210	4	891628598	5.0
253	588	5	891628416	5.0
253	87	5	891628278	5.0
253	747	3	891628501	5.0
253	83	4	891628159	5.0
253	659	5	891628358	5.0
253	1	5	891628467	5.0
253	1039	4	891628199	5.0
253	216	4	891628252	5.0
305	272	3	886307917	6.0
305	7	4	886323937	6.0
305	257	2	886322122	6.0
305	686	3	886324330	6.0
305	16	3	886324058	6.0
305	134	5	886322560	6.0
305	602	3	886324058	6.0
305	202	3	886323684	6.0
305	127	5	886322412	6.0
305	170	4	886322691	6.0
305	50	5	886321799	6.0
305	199	4	886323779	6.0
305	166	4	886322719	6.0
305	475	4	886324199	6.0
305	246	3	886322122	6.0
305	251	5	886321764	6.0
305	1073	1	886323591	6.0
305	181	4	886321799	6.0
305	11	1	886323237	6.0
305	179	1	886323966	6.0
305	960	1	886324362	6.0
305	172	4	886323757	6.0
305	61	4	886323378	6.0
305	655	4	886323937	6.0
305	14	4	886322893	6.0
305	238	3	886323617	6.0
305	135	3	886323189	6.0
305	69	3	886324299	6.0
305	845	3	886323335	6.0
305	1456	4	886324962	6.0
305	709	5	886324221	6.0
305	462	5	886323525	6.0
305	49	3	886324962	6.0
305	97	4	886322560	6.0
305	778	4	886325023	6.0
305	431	4	886323806	6.0
305	660	4	886324734	6.0
305	154	4	886322670	6.0
305	1512	3	886322796	6.0
305	403	2	886324792	6.0
305	485	2	886323648	6.0
305	326	2	886307917	6.0
305	427	5	886323090	6.0
305	423	4	886322670	6.0
305	286	4	886307828	6.0
305	1015	1	886323068	6.0
305	33	3	886325627	6.0
305	483	5	886323068	6.0
305	408	5	886323189	6.0
305	557	4	886324521	6.0
305	469	2	886323757	6.0
305	486	5	886323563	6.0
305	269	4	886307948	6.0
305	52	2	886323506	6.0
305	947	4	886322838	6.0
305	751	3	886307971	6.0
305	302	4	886307860	6.0
305	151	4	886324433	6.0
305	42	4	886324172	6.0
305	143	3	886323275	6.0
305	300	3	886307828	6.0
305	405	3	886324580	6.0
305	748	3	886308147	6.0
305	242	5	886307828	6.0
305	631	3	886324028	6.0
305	191	3	886322966	6.0
305	268	3	886307860	6.0
305	88	2	886323966	6.0
305	156	4	886323068	6.0
305	117	2	886324028	6.0
305	173	3	886322670	6.0
305	471	4	886323648	6.0
305	654	4	886323937	6.0
305	474	5	886322838	6.0
305	1018	5	886324580	6.0
305	96	3	886324172	6.0
305	98	4	886322560	6.0
305	200	3	886324661	6.0
305	479	3	886323275	6.0
305	856	5	886323839	6.0
305	64	5	886323406	6.0
305	921	5	886324410	6.0
305	209	5	886322966	6.0
305	550	3	886325023	6.0
305	76	1	886323506	6.0
305	183	4	886324028	6.0
305	863	4	886324387	6.0
305	735	4	886324128	6.0
305	198	4	886322838	6.0
305	175	4	886322893	6.0
305	186	4	886323902	6.0
305	1485	3	886323902	6.0
305	222	2	886323378	6.0
305	203	4	886323839	6.0
305	1411	3	886324865	6.0
305	792	4	886323406	6.0
305	610	3	886324128	6.0
305	81	3	886323335	6.0
305	749	2	886308111	6.0
305	192	2	886323275	6.0
305	566	3	886324486	6.0
305	176	4	886323839	6.0
305	865	3	886323563	6.0
305	318	3	886322560	6.0
305	215	2	886323464	6.0
305	1074	2	886324330	6.0
305	941	2	886324792	6.0
305	478	3	886323275	6.0
305	163	3	886325627	6.0
305	1101	4	886323563	6.0
305	189	5	886323303	6.0
6	474	5	883601277	3.0
6	50	4	883600842	3.0
6	308	3	883600445	3.0
6	173	5	883602462	3.0
6	286	2	883268170	6.0
6	185	5	883601393	3.0
6	481	5	883600914	3.0
6	492	5	883601089	3.0
6	202	3	883602690	3.0
6	22	3	883602048	3.0
6	14	5	883599249	3.0
6	189	3	883601365	3.0
6	513	4	883600913	3.0
6	515	4	883599273	3.0
6	70	3	883601427	3.0
6	425	3	883602865	3.0
6	293	3	883599327	3.0
6	298	3	883599558	3.0
6	23	4	883601365	3.0
6	532	3	883600066	3.0
6	269	4	883268222	6.0
6	487	5	883600785	3.0
6	297	3	883599134	3.0
6	408	4	883599075	3.0
6	483	5	883601500	3.0
6	183	4	883601311	3.0
6	476	1	883600175	3.0
6	525	5	883601203	3.0
6	294	2	883599938	3.0
6	21	3	883600152	3.0
6	133	4	883601459	3.0
6	500	4	883601277	3.0
6	503	3	883602133	3.0
6	125	3	883599670	3.0
6	203	3	883602864	3.0
6	188	3	883602462	3.0
6	216	5	883601500	3.0
6	205	3	883600878	3.0
6	321	3	883268353	6.0
6	522	5	883601500	3.0
6	131	5	883602048	3.0
6	495	4	883601366	3.0
6	514	5	883600657	3.0
6	204	3	883601277	3.0
6	533	4	883599830	3.0
6	284	2	883599590	3.0
6	367	2	883602690	3.0
6	467	4	883602284	3.0
6	8	4	883600657	3.0
6	135	5	883600747	3.0
6	238	5	883601713	3.0
6	111	2	883599478	3.0
6	530	4	883601203	3.0
6	187	4	883600914	3.0
6	302	4	883268222	6.0
6	488	5	883601426	3.0
6	469	5	883601155	3.0
6	527	4	883600877	3.0
6	463	4	883601713	3.0
6	170	4	883602574	3.0
6	71	4	883601053	3.0
6	465	1	883683508	4.0
6	498	4	883601053	3.0
6	13	2	883599400	3.0
6	504	3	883601155	3.0
6	306	4	883268246	6.0
6	143	2	883601053	3.0
6	28	2	883603013	3.0
6	178	4	883600785	3.0
6	268	3	883268406	6.0
6	435	4	883601529	3.0
6	127	5	883599134	3.0
6	502	4	883602664	3.0
6	537	4	883601277	3.0
6	199	4	883601203	3.0
6	506	4	883602174	3.0
6	151	3	883599558	3.0
6	87	4	883602174	3.0
6	47	3	883600943	3.0
6	466	4	883602422	3.0
6	12	4	883601053	3.0
6	535	2	883600030	3.0
6	285	3	883599431	3.0
6	195	4	883602283	3.0
6	524	3	883600632	3.0
6	531	4	883600747	3.0
6	538	2	883268483	6.0
6	517	4	883602212	3.0
6	523	5	883601528	3.0
6	318	4	883600985	3.0
6	491	4	883602174	3.0
6	137	5	883599327	3.0
6	340	2	883268278	6.0
6	317	3	883602174	3.0
6	511	5	883601393	3.0
6	186	4	883602730	3.0
6	494	4	883601713	3.0
6	258	2	883268278	6.0
6	473	2	883600111	3.0
6	410	4	883599707	3.0
6	153	4	883603013	3.0
6	486	4	883601427	3.0
6	182	4	883268776	6.0
6	9	4	883599205	3.0
6	276	2	883599134	3.0
62	382	3	879375537	3.0
62	357	4	879374706	3.0
62	423	3	879373692	3.0
62	71	4	879374661	3.0
62	559	3	879375912	3.0
62	1128	2	879372831	3.0
62	475	4	879371980	3.0
62	660	4	879375537	3.0
62	685	2	879373175	3.0
62	22	4	879373820	3.0
62	127	4	879372216	3.0
62	89	5	879374640	3.0
62	228	3	879374607	3.0
62	118	2	879373007	3.0
62	318	5	879373659	3.0
62	455	3	879372696	3.0
62	144	3	879374785	3.0
62	159	3	879375762	3.0
62	275	4	879372325	3.0
62	132	5	879375022	3.0
62	1012	3	879372633	3.0
62	710	3	879375453	3.0
62	729	3	879375414	3.0
62	387	2	879376115	3.0
62	28	3	879375169	3.0
62	474	4	879373613	3.0
62	652	4	879375364	3.0
62	285	4	879372455	3.0
62	403	4	879375588	3.0
62	53	2	879376270	3.0
62	56	5	879373711	3.0
62	1131	3	879375247	3.0
62	68	1	879374969	3.0
62	528	5	879375080	3.0
62	401	3	879376727	3.0
62	651	4	879373848	3.0
62	33	1	879374785	3.0
62	179	4	879374969	3.0
62	129	3	879372276	3.0
62	78	2	879376612	3.0
62	69	4	879374015	3.0
62	546	4	879373118	3.0
62	82	4	879375414	3.0
62	168	5	879373711	3.0
62	511	4	879373586	3.0
62	708	3	879375912	3.0
62	302	3	879371909	3.0
62	380	5	879375626	3.0
62	116	3	879372480	3.0
62	147	3	879372870	3.0
62	1	2	879372813	3.0
62	135	4	879375080	3.0
62	164	5	879374946	3.0
62	554	1	879375562	3.0
62	273	4	879371980	3.0
62	952	3	879372505	3.0
62	170	3	879373848	3.0
62	955	4	879374072	3.0
62	13	4	879372634	3.0
62	1077	3	879374607	3.0
62	81	4	879375323	3.0
62	72	3	879375762	3.0
62	249	2	879372479	3.0
62	924	1	879373175	3.0
62	252	3	879373272	3.0
62	173	5	879374732	3.0
62	473	4	879373046	3.0
62	716	4	879375951	3.0
62	181	4	879372418	3.0
62	96	4	879374835	3.0
62	443	3	879375080	3.0
62	183	4	879374893	3.0
62	827	2	879373421	3.0
62	196	4	879374015	3.0
62	582	4	879374753	3.0
62	174	4	879374916	3.0
62	270	2	879371909	3.0
62	286	3	879372813	3.0
62	14	4	879372851	3.0
62	1073	4	879374752	3.0
62	210	4	879374640	3.0
62	21	3	879373460	3.0
62	483	4	879373768	3.0
62	328	3	879371909	3.0
62	448	2	879375883	3.0
62	763	1	879372851	3.0
62	100	4	879372276	3.0
62	59	4	879373821	3.0
62	157	3	879374686	3.0
62	290	3	879373007	3.0
62	498	4	879373848	3.0
62	3	3	879372325	3.0
62	167	2	879376727	3.0
62	250	5	879372455	3.0
62	155	1	879376633	3.0
62	697	4	879375932	3.0
62	699	4	879375022	3.0
62	1130	4	879376686	3.0
62	98	4	879373543	3.0
62	605	3	879375364	3.0
62	232	3	879375977	3.0
62	83	5	879375000	3.0
62	665	2	879376483	3.0
62	774	1	879376483	3.0
62	462	2	879373737	3.0
62	1134	2	879372936	3.0
62	527	4	879373692	3.0
62	86	2	879374640	3.0
62	117	4	879372563	3.0
62	433	5	879375588	3.0
62	723	2	879375738	3.0
62	436	3	879375883	3.0
62	597	2	879373254	3.0
62	472	2	879373152	3.0
62	1136	3	879375977	3.0
62	466	3	879374785	3.0
286	237	2	875806800	3.0
286	209	4	877531691	2.0
286	546	1	876521835	5.0
286	111	5	876521858	5.0
286	1118	1	889652989	3.0
286	462	5	877531537	2.0
286	336	5	884069544	1.0
286	1286	5	877532683	2.0
286	13	2	876521933	5.0
286	173	4	877531407	2.0
286	278	5	876521700	5.0
286	191	4	877531407	2.0
286	186	5	877534903	2.0
286	766	3	877533724	2.0
286	14	4	875807003	3.0
286	298	4	875807004	3.0
286	707	5	877531975	2.0
286	215	3	889651630	3.0
286	132	5	877531791	2.0
286	988	3	875806722	3.0
286	50	4	875806869	3.0
286	930	2	876522240	5.0
286	465	5	889651698	3.0
286	710	4	889651672	3.0
286	737	4	877532419	2.0
286	483	5	877531661	2.0
286	569	4	877534313	2.0
286	153	5	877531406	2.0
286	325	1	889651253	3.0
286	174	4	877531537	2.0
286	924	4	876521773	5.0
286	417	3	877533993	2.0
286	127	4	877530570	2.0
286	946	3	889652221	3.0
286	250	4	876521887	5.0
286	289	5	875806672	3.0
286	161	2	877533419	2.0
286	329	4	886475961	1.0
286	171	4	877531791	2.0
286	25	3	875807003	3.0
286	73	5	877532965	2.0
286	535	5	875806918	3.0
286	762	2	876522008	5.0
286	40	4	877534824	2.0
286	77	3	877533001	2.0
286	212	1	877531830	2.0
286	881	5	884583549	0.0
286	906	5	884069544	1.0
286	888	5	884583549	0.0
286	472	3	876522340	5.0
286	1288	4	876522114	5.0
286	164	3	877533586	2.0
286	183	4	877531864	2.0
286	739	3	877532683	2.0
286	379	5	877533771	2.0
286	403	5	877533543	2.0
286	689	5	884583549	0.0
286	20	4	876521858	5.0
286	275	4	875807074	3.0
286	34	5	877534701	2.0
286	44	3	877532173	2.0
286	290	3	876522072	5.0
286	139	3	889653012	3.0
286	771	2	877535119	2.0
286	100	3	876521650	5.0
286	107	1	875807043	3.0
286	232	4	877534701	2.0
286	761	4	877533640	2.0
286	734	2	877534618	2.0
286	288	5	875806672	3.0
286	229	1	889652291	3.0
286	952	2	875807043	3.0
286	815	3	876521966	5.0
286	393	4	877534481	2.0
286	402	3	877534216	2.0
286	96	4	877532385	2.0
286	476	4	876521993	5.0
286	357	4	877531537	2.0
286	431	5	889651822	3.0
286	1182	2	877535288	2.0
286	330	5	884069544	1.0
286	432	3	878141681	3.0
286	405	3	876522150	5.0
286	824	1	876522200	5.0
286	455	1	889652378	3.0
286	1091	4	877534859	2.0
286	301	5	879780879	0.0
286	423	4	877532385	2.0
286	428	5	877532303	2.0
286	66	4	877533586	2.0
286	151	5	875806800	3.0
286	1119	3	877534054	2.0
286	147	5	876522114	5.0
286	1074	4	889652912	3.0
286	85	5	877533224	2.0
286	224	5	889651549	3.0
286	217	3	877533447	2.0
286	181	3	875807043	3.0
286	101	5	877532204	2.0
286	99	4	878141681	3.0
286	728	3	889652740	3.0
286	596	3	875806869	3.0
286	1075	5	877532385	2.0
286	167	5	877533419	2.0
286	248	5	875806800	3.0
286	1140	3	877533586	2.0
286	240	3	876521858	5.0
286	655	3	889651746	3.0
286	629	5	877531661	2.0
286	95	5	877531407	2.0
286	97	4	877533101	2.0
286	537	4	889651402	3.0
286	16	3	876521809	5.0
286	425	2	877532013	2.0
286	121	3	876522166	5.0
286	309	5	884583549	0.0
286	198	4	877533887	2.0
286	83	5	877531975	2.0
286	274	2	876521917	5.0
286	11	5	877531975	2.0
286	781	4	877532777	2.0
286	258	4	877530390	2.0
286	1060	5	889652989	3.0
286	172	4	889651549	3.0
286	4	5	877531899	2.0
286	778	5	877534025	2.0
286	169	3	877533101	2.0
286	123	5	876521586	5.0
286	228	3	889651576	3.0
286	381	5	877532965	2.0
286	312	4	884069415	1.0
286	345	4	884069337	1.0
286	1503	3	877534107	2.0
286	721	3	877532329	2.0
286	285	1	879781450	0.0
286	642	3	877531498	2.0
286	588	5	877532131	2.0
286	413	3	877531226	2.0
286	709	4	877532748	2.0
286	268	4	884069298	1.0
286	81	3	889652601	3.0
286	1	4	876521699	5.0
286	1280	5	884069544	1.0
286	56	2	877531469	2.0
200	584	4	884129542	2.0
200	58	4	884129301	2.0
200	96	5	884129409	2.0
200	323	3	884125973	2.0
200	174	5	884128426	2.0
200	325	5	876041719	6.0
200	98	5	884128933	2.0
200	739	4	884130046	2.0
200	596	4	876042584	6.0
200	365	5	884129962	2.0
200	215	4	884129346	2.0
200	473	4	876042493	6.0
200	148	4	876042340	6.0
200	229	5	884129696	2.0
200	173	5	884128554	2.0
200	43	3	884129814	2.0
200	45	3	884128372	2.0
200	291	3	891825292	0.0
200	924	5	876042368	6.0
200	239	3	884129602	2.0
200	191	5	884128554	2.0
200	188	4	884129160	2.0
200	132	5	884130792	2.0
200	391	4	884130484	2.0
200	622	3	884129782	2.0
200	373	4	884130754	2.0
200	429	5	884130014	2.0
200	222	5	876042340	6.0
200	431	5	884129006	2.0
200	582	4	884129782	2.0
200	720	4	884130114	2.0
200	112	3	884127370	2.0
200	177	4	884129656	2.0
200	172	5	884128554	2.0
200	56	4	884128858	2.0
200	1419	5	884130679	2.0
200	568	5	884128372	2.0
200	179	4	884129029	2.0
200	123	4	884127568	2.0
200	527	4	884129656	2.0
200	578	5	884130085	2.0
200	304	5	876041644	6.0
200	402	4	884129029	2.0
200	560	4	884130655	2.0
200	15	4	884127745	2.0
200	831	4	891825565	0.0
200	28	5	884128458	2.0
200	1217	4	884130014	2.0
200	982	2	891825589	0.0
200	147	5	876042451	6.0
200	802	4	884130485	2.0
200	1028	2	884128176	2.0
200	141	4	884129346	2.0
200	420	5	884129837	2.0
200	692	3	884128400	2.0
200	449	5	884130540	2.0
200	609	3	884129457	2.0
200	768	4	884130592	2.0
200	528	4	884128426	2.0
200	951	5	884130014	2.0
200	48	2	884129029	2.0
200	495	3	884129092	2.0
200	288	5	884125846	2.0
200	143	5	884128499	2.0
200	597	4	876042824	6.0
200	472	4	884127890	2.0
200	929	4	876042979	6.0
200	71	4	884129409	2.0
200	169	5	884128822	2.0
200	94	4	884130046	2.0
200	570	4	884130484	2.0
200	225	4	876042299	6.0
200	559	4	884129920	2.0
200	89	5	884128788	2.0
200	125	5	876041895	6.0
200	241	4	884129782	2.0
200	22	4	884128372	2.0
200	841	3	876042556	6.0
200	79	5	884128499	2.0
200	665	4	884130621	2.0
200	501	4	884129504	2.0
200	748	3	884125953	2.0
200	549	4	884129567	2.0
200	756	3	876042493	6.0
200	470	4	884129782	2.0
200	826	4	876042556	6.0
200	95	5	884128979	2.0
200	378	5	884129301	2.0
200	984	3	884125996	2.0
200	496	5	884128904	2.0
200	357	5	884128498	2.0
200	652	2	884127370	2.0
200	230	5	884128400	2.0
200	91	4	884129814	2.0
200	443	5	884129468	2.0
200	1	5	876042340	6.0
200	183	5	884128554	2.0
200	542	3	884130592	2.0
200	227	5	884129006	2.0
200	176	5	884129627	2.0
